,abb,median_days_open,month_id,state
4436,CA,26,2015_4,California
4437,CO,28,2015_4,Colorado
4438,CT,37,2015_4,Connecticut
4440,DE,24,2015_4,Delaware
4439,DC,20,2015_4,District of Columbia
4441,FL,22,2015_4,Florida
4442,GA,28,2015_4,Georgia
4443,HI,6,2015_4,Hawaii
4445,ID,24,2015_4,Idaho
4446,IL,29,2015_4,Illinois
4447,IN,27,2015_4,Indiana
4444,IA,22,2015_4,Iowa
4448,KS,28,2015_4,Kansas
4449,KY,25,2015_4,Kentucky
4450,LA,25,2015_4,Louisiana
4453,ME,32,2015_4,Maine
4452,MD,34,2015_4,Maryland
4451,MA,33,2015_4,Massachusetts
4454,MI,27,2015_4,Michigan
4455,MN,23,2015_4,Minnesota
4457,MS,30,2015_4,Mississippi
4456,MO,25,2015_4,Missouri
4458,MT,25,2015_4,Montana
4461,NE,29,2015_4,Nebraska
4465,NV,22,2015_4,Nevada
4462,NH,31,2015_4,New Hampshire
4463,NJ,32,2015_4,New Jersey
4464,NM,20,2015_4,New Mexico
4466,NY,36,2015_4,New York
4459,NC,18,2015_4,North Carolina
4460,ND,17,2015_4,North Dakota
4467,OH,25,2015_4,Ohio
4468,OK,21,2015_4,Oklahoma
4469,OR,26,2015_4,Oregon
4470,PA,20,2015_4,Pennsylvania
4471,RI,30,2015_4,Rhode Island
4472,SC,17,2015_4,South Carolina
4473,SD,12,2015_4,South Dakota
4474,TN,27,2015_4,Tennessee
4475,TX,27,2015_4,Texas
4476,UT,26,2015_4,Utah
4478,VT,37,2015_4,Vermont
4477,VA,28,2015_4,Virginia
4479,WA,27,2015_4,Washington
4481,WV,25,2015_4,West Virginia
4480,WI,28,2015_4,Wisconsin
4482,WY,28,2015_4,Wyoming
4484,AL,28,2015_5,Alabama
4483,AK,19,2015_5,Alaska
4486,AZ,27,2015_5,Arizona
4485,AR,19,2015_5,Arkansas
4487,CA,23,2015_5,California
4488,CO,26,2015_5,Colorado
4489,CT,41,2015_5,Connecticut
4491,DE,20,2015_5,Delaware
4490,DC,24,2015_5,District of Columbia
4492,FL,26,2015_5,Florida
4493,GA,27,2015_5,Georgia
4494,HI,23,2015_5,Hawaii
4496,ID,29,2015_5,Idaho
4497,IL,37,2015_5,Illinois
4498,IN,20,2015_5,Indiana
4495,IA,24,2015_5,Iowa
4499,KS,33,2015_5,Kansas
4500,KY,22,2015_5,Kentucky
4501,LA,25,2015_5,Louisiana
4504,ME,27,2015_5,Maine
4503,MD,29,2015_5,Maryland
4502,MA,32,2015_5,Massachusetts
4505,MI,33,2015_5,Michigan
4506,MN,31,2015_5,Minnesota
4508,MS,31,2015_5,Mississippi
4507,MO,33,2015_5,Missouri
4509,MT,21,2015_5,Montana
4512,NE,25,2015_5,Nebraska
4516,NV,28,2015_5,Nevada
4513,NH,24,2015_5,New Hampshire
4514,NJ,38,2015_5,New Jersey
4515,NM,28,2015_5,New Mexico
4517,NY,39,2015_5,New York
4510,NC,28,2015_5,North Carolina
4511,ND,44,2015_5,North Dakota
4518,OH,29,2015_5,Ohio
4519,OK,26,2015_5,Oklahoma
4520,OR,25,2015_5,Oregon
4521,PA,30,2015_5,Pennsylvania
4522,RI,38,2015_5,Rhode Island
4523,SC,29,2015_5,South Carolina
4524,SD,29,2015_5,South Dakota
4525,TN,26,2015_5,Tennessee
4526,TX,29,2015_5,Texas
4527,UT,27,2015_5,Utah
4529,VT,37,2015_5,Vermont
4528,VA,27,2015_5,Virginia
4530,WA,27,2015_5,Washington
4532,WV,33,2015_5,West Virginia
4531,WI,35,2015_5,Wisconsin
4533,WY,27,2015_5,Wyoming
4535,AL,28,2015_6,Alabama
4534,AK,24,2015_6,Alaska
4537,AZ,27,2015_6,Arizona
4536,AR,22,2015_6,Arkansas
4538,CA,26,2015_6,California
4539,CO,26,2015_6,Colorado
4540,CT,42,2015_6,Connecticut
4542,DE,32,2015_6,Delaware
4541,DC,23,2015_6,District of Columbia
4543,FL,25,2015_6,Florida
4544,GA,29,2015_6,Georgia
4545,HI,20,2015_6,Hawaii
4547,ID,28,2015_6,Idaho
4548,IL,40,2015_6,Illinois
4549,IN,30,2015_6,Indiana
4546,IA,24,2015_6,Iowa
4550,KS,32,2015_6,Kansas
4551,KY,25,2015_6,Kentucky
4552,LA,30,2015_6,Louisiana
4555,ME,27,2015_6,Maine
4554,MD,26,2015_6,Maryland
4553,MA,38,2015_6,Massachusetts
4556,MI,30,2015_6,Michigan
4557,MN,32,2015_6,Minnesota
4559,MS,27,2015_6,Mississippi
4558,MO,29,2015_6,Missouri
4560,MT,31,2015_6,Montana
4563,NE,28,2015_6,Nebraska
4567,NV,29,2015_6,Nevada
4564,NH,31,2015_6,New Hampshire
4565,NJ,29,2015_6,New Jersey
4566,NM,21,2015_6,New Mexico
4568,NY,44,2015_6,New York
4561,NC,26,2015_6,North Carolina
4562,ND,17,2015_6,North Dakota
4569,OH,36,2015_6,Ohio
4570,OK,25,2015_6,Oklahoma
4571,OR,40,2015_6,Oregon
4572,PA,35,2015_6,Pennsylvania
4573,RI,30,2015_6,Rhode Island
4574,SC,25,2015_6,South Carolina
4575,SD,24,2015_6,South Dakota
4576,TN,26,2015_6,Tennessee
4577,TX,28,2015_6,Texas
4578,UT,21,2015_6,Utah
4580,VT,35,2015_6,Vermont
4579,VA,25,2015_6,Virginia
4581,WA,27,2015_6,Washington
4583,WV,27,2015_6,West Virginia
4582,WI,34,2015_6,Wisconsin
4584,WY,33,2015_6,Wyoming
4586,AL,31,2015_7,Alabama
4585,AK,26,2015_7,Alaska
4588,AZ,24,2015_7,Arizona
4587,AR,25,2015_7,Arkansas
4589,CA,30,2015_7,California
4590,CO,28,2015_7,Colorado
4591,CT,48,2015_7,Connecticut
4593,DE,38,2015_7,Delaware
4592,DC,16,2015_7,District of Columbia
4594,FL,25,2015_7,Florida
4595,GA,27,2015_7,Georgia
4596,HI,24,2015_7,Hawaii
4598,ID,36,2015_7,Idaho
4599,IL,33,2015_7,Illinois
4600,IN,28,2015_7,Indiana
4597,IA,28,2015_7,Iowa
4601,KS,23,2015_7,Kansas
4602,KY,23,2015_7,Kentucky
4603,LA,27,2015_7,Louisiana
4606,ME,25,2015_7,Maine
4605,MD,28,2015_7,Maryland
4604,MA,40,2015_7,Massachusetts
4607,MI,30,2015_7,Michigan
4608,MN,28,2015_7,Minnesota
4610,MS,27,2015_7,Mississippi
4609,MO,30,2015_7,Missouri
4611,MT,14,2015_7,Montana
4614,NE,24,2015_7,Nebraska
4618,NV,30,2015_7,Nevada
4615,NH,42,2015_7,New Hampshire
4616,NJ,32,2015_7,New Jersey
4617,NM,18,2015_7,New Mexico
4619,NY,42,2015_7,New York
4612,NC,21,2015_7,North Carolina
4613,ND,20,2015_7,North Dakota
4620,OH,28,2015_7,Ohio
4621,OK,19,2015_7,Oklahoma
4622,OR,31,2015_7,Oregon
4623,PA,32,2015_7,Pennsylvania
4624,RI,35,2015_7,Rhode Island
4625,SC,16,2015_7,South Carolina
4626,SD,39,2015_7,South Dakota
4627,TN,20,2015_7,Tennessee
4628,TX,26,2015_7,Texas
4629,UT,30,2015_7,Utah
4631,VT,35,2015_7,Vermont
4630,VA,26,2015_7,Virginia
4632,WA,27,2015_7,Washington
4634,WV,30,2015_7,West Virginia
4633,WI,38,2015_7,Wisconsin
4635,WY,21,2015_7,Wyoming
4637,AL,26,2015_8,Alabama
4636,AK,24,2015_8,Alaska
4639,AZ,24,2015_8,Arizona
4638,AR,13,2015_8,Arkansas
4640,CA,27,2015_8,California
4641,CO,29,2015_8,Colorado
4642,CT,31,2015_8,Connecticut
4644,DE,34,2015_8,Delaware
4643,DC,19,2015_8,District of Columbia
4645,FL,24,2015_8,Florida
4646,GA,27,2015_8,Georgia
4647,HI,8,2015_8,Hawaii
4649,ID,33,2015_8,Idaho
4650,IL,27,2015_8,Illinois
4651,IN,27,2015_8,Indiana
4648,IA,24,2015_8,Iowa
4652,KS,28,2015_8,Kansas
4653,KY,19,2015_8,Kentucky
4654,LA,27,2015_8,Louisiana
4657,ME,36,2015_8,Maine
4656,MD,26,2015_8,Maryland
4655,MA,39,2015_8,Massachusetts
4658,MI,34,2015_8,Michigan
4659,MN,25,2015_8,Minnesota
4661,MS,13,2015_8,Mississippi
4660,MO,30,2015_8,Missouri
4662,MT,26,2015_8,Montana
4665,NE,26,2015_8,Nebraska
4669,NV,20,2015_8,Nevada
4666,NH,31,2015_8,New Hampshire
4667,NJ,34,2015_8,New Jersey
4668,NM,21,2015_8,New Mexico
4670,NY,36,2015_8,New York
4663,NC,24,2015_8,North Carolina
4664,ND,25,2015_8,North Dakota
4671,OH,34,2015_8,Ohio
4672,OK,20,2015_8,Oklahoma
4673,OR,26,2015_8,Oregon
4674,PA,29,2015_8,Pennsylvania
4675,RI,20,2015_8,Rhode Island
4676,SC,15,2015_8,South Carolina
4677,SD,21,2015_8,South Dakota
4678,TN,27,2015_8,Tennessee
4679,TX,28,2015_8,Texas
4680,UT,20,2015_8,Utah
4682,VT,26,2015_8,Vermont
4681,VA,28,2015_8,Virginia
4683,WA,29,2015_8,Washington
4685,WV,25,2015_8,West Virginia
4684,WI,25,2015_8,Wisconsin
4686,WY,16,2015_8,Wyoming
4688,AL,27,2015_9,Alabama
4687,AK,18,2015_9,Alaska
4690,AZ,24,2015_9,Arizona
4689,AR,16,2015_9,Arkansas
4691,CA,25,2015_9,California
4692,CO,25,2015_9,Colorado
4693,CT,36,2015_9,Connecticut
4695,DE,30,2015_9,Delaware
4694,DC,18,2015_9,District of Columbia
4696,FL,18,2015_9,Florida
4697,GA,29,2015_9,Georgia
4698,HI,17,2015_9,Hawaii
4700,ID,24,2015_9,Idaho
4701,IL,25,2015_9,Illinois
4702,IN,26,2015_9,Indiana
4699,IA,25,2015_9,Iowa
4703,KS,27,2015_9,Kansas
4704,KY,19,2015_9,Kentucky
4705,LA,24,2015_9,Louisiana
4708,ME,24,2015_9,Maine
4707,MD,28,2015_9,Maryland
4706,MA,33,2015_9,Massachusetts
4709,MI,26,2015_9,Michigan
4710,MN,23,2015_9,Minnesota
4712,MS,14,2015_9,Mississippi
4711,MO,29,2015_9,Missouri
4713,MT,19,2015_9,Montana
4716,NE,21,2015_9,Nebraska
4720,NV,26,2015_9,Nevada
4717,NH,39,2015_9,New Hampshire
4718,NJ,33,2015_9,New Jersey
4719,NM,16,2015_9,New Mexico
4721,NY,39,2015_9,New York
4714,NC,25,2015_9,North Carolina
4715,ND,23,2015_9,North Dakota
4722,OH,30,2015_9,Ohio
4723,OK,20,2015_9,Oklahoma
4724,OR,27,2015_9,Oregon
4725,PA,30,2015_9,Pennsylvania
4726,RI,37,2015_9,Rhode Island
4727,SC,18,2015_9,South Carolina
4728,SD,24,2015_9,South Dakota
4729,TN,27,2015_9,Tennessee
4730,TX,25,2015_9,Texas
4731,UT,25,2015_9,Utah
4733,VT,35,2015_9,Vermont
4732,VA,28,2015_9,Virginia
4734,WA,27,2015_9,Washington
4736,WV,27,2015_9,West Virginia
4735,WI,37,2015_9,Wisconsin
4737,WY,12,2015_9,Wyoming
4892,AL,24,2016_1,Alabama
4891,AK,16,2016_1,Alaska
4894,AZ,20,2016_1,Arizona
4893,AR,14,2016_1,Arkansas
4895,CA,28,2016_1,California
4896,CO,24,2016_1,Colorado
4897,CT,32,2016_1,Connecticut
4899,DE,40,2016_1,Delaware
4898,DC,22,2016_1,District of Columbia
4900,FL,22,2016_1,Florida
4901,GA,27,2016_1,Georgia
4902,HI,19,2016_1,Hawaii
4904,ID,23,2016_1,Idaho
4905,IL,30,2016_1,Illinois
4906,IN,26,2016_1,Indiana
4903,IA,24,2016_1,Iowa
4907,KS,20,2016_1,Kansas
4908,KY,22,2016_1,Kentucky
4909,LA,21,2016_1,Louisiana
4912,ME,18,2016_1,Maine
4911,MD,28,2016_1,Maryland
4910,MA,34,2016_1,Massachusetts
4913,MI,27,2016_1,Michigan
4914,MN,26,2016_1,Minnesota
4916,MS,23,2016_1,Mississippi
4915,MO,24,2016_1,Missouri
4917,MT,10,2016_1,Montana
4920,NE,20,2016_1,Nebraska
4924,NV,23,2016_1,Nevada
4921,NH,21,2016_1,New Hampshire
4922,NJ,26,2016_1,New Jersey
4923,NM,18,2016_1,New Mexico
4925,NY,35,2016_1,New York
4918,NC,20,2016_1,North Carolina
4919,ND,28,2016_1,North Dakota
4926,OH,30,2016_1,Ohio
4927,OK,19,2016_1,Oklahoma
4928,OR,25,2016_1,Oregon
4929,PA,29,2016_1,Pennsylvania
4930,RI,22,2016_1,Rhode Island
4931,SC,16,2016_1,South Carolina
4932,SD,19,2016_1,South Dakota
4933,TN,24,2016_1,Tennessee
4934,TX,24,2016_1,Texas
4935,UT,25,2016_1,Utah
4937,VT,28,2016_1,Vermont
4936,VA,26,2016_1,Virginia
4938,WA,28,2016_1,Washington
4940,WV,30,2016_1,West Virginia
4939,WI,35,2016_1,Wisconsin
4941,WY,20,2016_1,Wyoming
5351,AL,27,2016_10,Alabama
5350,AK,19,2016_10,Alaska
5353,AZ,22,2016_10,Arizona
5352,AR,12,2016_10,Arkansas
5354,CA,32,2016_10,California
5355,CO,22,2016_10,Colorado
5356,CT,32,2016_10,Connecticut
5358,DE,28,2016_10,Delaware
5357,DC,10,2016_10,District of Columbia
5359,FL,21,2016_10,Florida
5360,GA,26,2016_10,Georgia
5361,HI,10,2016_10,Hawaii
5363,ID,20,2016_10,Idaho
5364,IL,30,2016_10,Illinois
5365,IN,24,2016_10,Indiana
5362,IA,18,2016_10,Iowa
5366,KS,23,2016_10,Kansas
5367,KY,22,2016_10,Kentucky
5368,LA,29,2016_10,Louisiana
5371,ME,25,2016_10,Maine
5370,MD,24,2016_10,Maryland
5369,MA,32,2016_10,Massachusetts
5372,MI,27,2016_10,Michigan
5373,MN,18,2016_10,Minnesota
5375,MS,27,2016_10,Mississippi
5374,MO,27,2016_10,Missouri
5376,MT,14,2016_10,Montana
5379,NE,21,2016_10,Nebraska
5383,NV,24,2016_10,Nevada
5380,NH,20,2016_10,New Hampshire
5381,NJ,34,2016_10,New Jersey
5382,NM,18,2016_10,New Mexico
5384,NY,35,2016_10,New York
5377,NC,21,2016_10,North Carolina
5378,ND,13,2016_10,North Dakota
5385,OH,27,2016_10,Ohio
5386,OK,14,2016_10,Oklahoma
5387,OR,22,2016_10,Oregon
5388,PA,28,2016_10,Pennsylvania
5389,RI,25,2016_10,Rhode Island
5390,SC,22,2016_10,South Carolina
5391,SD,14,2016_10,South Dakota
5392,TN,30,2016_10,Tennessee
5393,TX,24,2016_10,Texas
5394,UT,18,2016_10,Utah
5396,VT,18,2016_10,Vermont
5395,VA,22,2016_10,Virginia
5397,WA,27,2016_10,Washington
5399,WV,21,2016_10,West Virginia
5398,WI,30,2016_10,Wisconsin
5400,WY,12,2016_10,Wyoming
5402,AL,22,2016_11,Alabama
5401,AK,24,2016_11,Alaska
5404,AZ,25,2016_11,Arizona
5403,AR,12,2016_11,Arkansas
5405,CA,35,2016_11,California
5406,CO,26,2016_11,Colorado
5407,CT,39,2016_11,Connecticut
5409,DE,31,2016_11,Delaware
5408,DC,6,2016_11,District of Columbia
5410,FL,22,2016_11,Florida
5411,GA,26,2016_11,Georgia
5412,HI,13,2016_11,Hawaii
5414,ID,28,2016_11,Idaho
5415,IL,33,2016_11,Illinois
5416,IN,24,2016_11,Indiana
5413,IA,111,2016_11,Iowa
5417,KS,23,2016_11,Kansas
5418,KY,22,2016_11,Kentucky
5419,LA,35,2016_11,Louisiana
5422,ME,23,2016_11,Maine
5421,MD,29,2016_11,Maryland
5420,MA,36,2016_11,Massachusetts
5423,MI,26,2016_11,Michigan
5424,MN,27,2016_11,Minnesota
5426,MS,17,2016_11,Mississippi
5425,MO,29,2016_11,Missouri
5427,MT,20,2016_11,Montana
5430,NE,35,2016_11,Nebraska
5434,NV,29,2016_11,Nevada
5431,NH,35,2016_11,New Hampshire
5432,NJ,41,2016_11,New Jersey
5433,NM,27,2016_11,New Mexico
5435,NY,37,2016_11,New York
5428,NC,18,2016_11,North Carolina
5429,ND,24,2016_11,North Dakota
5436,OH,30,2016_11,Ohio
5437,OK,20,2016_11,Oklahoma
5438,OR,26,2016_11,Oregon
5439,PA,29,2016_11,Pennsylvania
5440,RI,31,2016_11,Rhode Island
5441,SC,33,2016_11,South Carolina
5442,SD,12,2016_11,South Dakota
5443,TN,19,2016_11,Tennessee
5444,TX,24,2016_11,Texas
5445,UT,23,2016_11,Utah
5447,VT,39,2016_11,Vermont
5446,VA,25,2016_11,Virginia
5448,WA,28,2016_11,Washington
5450,WV,23,2016_11,West Virginia
5449,WI,21,2016_11,Wisconsin
5451,WY,12,2016_11,Wyoming
5453,AL,26,2016_12,Alabama
5452,AK,28,2016_12,Alaska
5455,AZ,29,2016_12,Arizona
5454,AR,11,2016_12,Arkansas
5456,CA,39,2016_12,California
5457,CO,23,2016_12,Colorado
5458,CT,46,2016_12,Connecticut
5460,DE,29,2016_12,Delaware
5459,DC,6,2016_12,District of Columbia
5461,FL,27,2016_12,Florida
5462,GA,29,2016_12,Georgia
5463,HI,12,2016_12,Hawaii
5465,ID,27,2016_12,Idaho
5466,IL,34,2016_12,Illinois
5467,IN,20,2016_12,Indiana
5464,IA,28,2016_12,Iowa
5468,KS,27,2016_12,Kansas
5469,KY,25,2016_12,Kentucky
5470,LA,28,2016_12,Louisiana
5473,ME,24,2016_12,Maine
5472,MD,19,2016_12,Maryland
5471,MA,45,2016_12,Massachusetts
5474,MI,31,2016_12,Michigan
5475,MN,29,2016_12,Minnesota
5477,MS,24,2016_12,Mississippi
5476,MO,31,2016_12,Missouri
5478,MT,22,2016_12,Montana
5481,NE,38,2016_12,Nebraska
5485,NV,31,2016_12,Nevada
5482,NH,25,2016_12,New Hampshire
5483,NJ,37,2016_12,New Jersey
5484,NM,25,2016_12,New Mexico
5486,NY,44,2016_12,New York
5479,NC,25,2016_12,North Carolina
5480,ND,12,2016_12,North Dakota
5487,OH,33,2016_12,Ohio
5488,OK,21,2016_12,Oklahoma
5489,OR,27,2016_12,Oregon
5490,PA,32,2016_12,Pennsylvania
5491,RI,38,2016_12,Rhode Island
5492,SC,28,2016_12,South Carolina
5493,SD,20,2016_12,South Dakota
5494,TN,27,2016_12,Tennessee
5495,TX,27,2016_12,Texas
5496,UT,26,2016_12,Utah
5498,VT,40,2016_12,Vermont
5497,VA,36,2016_12,Virginia
5499,WA,30,2016_12,Washington
5501,WV,32,2016_12,West Virginia
5500,WI,29,2016_12,Wisconsin
5502,WY,20,2016_12,Wyoming
4943,AL,24,2016_2,Alabama
4942,AK,19,2016_2,Alaska
4945,AZ,19,2016_2,Arizona
4944,AR,12,2016_2,Arkansas
4946,CA,36,2016_2,California
4947,CO,22,2016_2,Colorado
4948,CT,33,2016_2,Connecticut
4950,DE,39,2016_2,Delaware
4949,DC,17,2016_2,District of Columbia
4951,FL,19,2016_2,Florida
4952,GA,26,2016_2,Georgia
4953,HI,10,2016_2,Hawaii
4955,ID,22,2016_2,Idaho
4956,IL,28,2016_2,Illinois
4957,IN,20,2016_2,Indiana
4954,IA,14,2016_2,Iowa
4958,KS,19,2016_2,Kansas
4959,KY,19,2016_2,Kentucky
4960,LA,22,2016_2,Louisiana
4963,ME,28,2016_2,Maine
4962,MD,26,2016_2,Maryland
4961,MA,35,2016_2,Massachusetts
4964,MI,31,2016_2,Michigan
4965,MN,26,2016_2,Minnesota
4967,MS,20,2016_2,Mississippi
4966,MO,27,2016_2,Missouri
4968,MT,28,2016_2,Montana
4971,NE,27,2016_2,Nebraska
4975,NV,18,2016_2,Nevada
4972,NH,34,2016_2,New Hampshire
4973,NJ,27,2016_2,New Jersey
4974,NM,17,2016_2,New Mexico
4976,NY,32,2016_2,New York
4969,NC,20,2016_2,North Carolina
4970,ND,14,2016_2,North Dakota
4977,OH,26,2016_2,Ohio
4978,OK,17,2016_2,Oklahoma
4979,OR,24,2016_2,Oregon
4980,PA,30,2016_2,Pennsylvania
4981,RI,22,2016_2,Rhode Island
4982,SC,14,2016_2,South Carolina
4983,SD,15,2016_2,South Dakota
4984,TN,24,2016_2,Tennessee
4985,TX,24,2016_2,Texas
4986,UT,18,2016_2,Utah
4988,VT,49,2016_2,Vermont
4987,VA,24,2016_2,Virginia
4989,WA,29,2016_2,Washington
4991,WV,24,2016_2,West Virginia
4990,WI,30,2016_2,Wisconsin
4992,WY,14,2016_2,Wyoming
4994,AL,26,2016_3,Alabama
4993,AK,17,2016_3,Alaska
4996,AZ,21,2016_3,Arizona
4995,AR,14,2016_3,Arkansas
4997,CA,31,2016_3,California
4998,CO,23,2016_3,Colorado
4999,CT,34,2016_3,Connecticut
5001,DE,29,2016_3,Delaware
5000,DC,18,2016_3,District of Columbia
5002,FL,22,2016_3,Florida
5003,GA,31,2016_3,Georgia
5004,HI,9,2016_3,Hawaii
5006,ID,23,2016_3,Idaho
5007,IL,32,2016_3,Illinois
5008,IN,25,2016_3,Indiana
5005,IA,16,2016_3,Iowa
5009,KS,19,2016_3,Kansas
5010,KY,25,2016_3,Kentucky
5011,LA,26,2016_3,Louisiana
5014,ME,19,2016_3,Maine
5013,MD,23,2016_3,Maryland
5012,MA,27,2016_3,Massachusetts
5015,MI,31,2016_3,Michigan
5016,MN,24,2016_3,Minnesota
5018,MS,19,2016_3,Mississippi
5017,MO,29,2016_3,Missouri
5019,MT,26,2016_3,Montana
5022,NE,20,2016_3,Nebraska
5026,NV,26,2016_3,Nevada
5023,NH,29,2016_3,New Hampshire
5024,NJ,30,2016_3,New Jersey
5025,NM,27,2016_3,New Mexico
5027,NY,34,2016_3,New York
5020,NC,24,2016_3,North Carolina
5021,ND,20,2016_3,North Dakota
5028,OH,28,2016_3,Ohio
5029,OK,20,2016_3,Oklahoma
5030,OR,28,2016_3,Oregon
5031,PA,29,2016_3,Pennsylvania
5032,RI,19,2016_3,Rhode Island
5033,SC,16,2016_3,South Carolina
5034,SD,12,2016_3,South Dakota
5035,TN,26,2016_3,Tennessee
5036,TX,26,2016_3,Texas
5037,UT,19,2016_3,Utah
5039,VT,19,2016_3,Vermont
5038,VA,22,2016_3,Virginia
5040,WA,32,2016_3,Washington
5042,WV,18,2016_3,West Virginia
5041,WI,32,2016_3,Wisconsin
5043,WY,28,2016_3,Wyoming
5045,AL,25,2016_4,Alabama
5044,AK,18,2016_4,Alaska
5047,AZ,22,2016_4,Arizona
5046,AR,12,2016_4,Arkansas
5048,CA,29,2016_4,California
5049,CO,24,2016_4,Colorado
5050,CT,26,2016_4,Connecticut
5052,DE,41,2016_4,Delaware
5051,DC,18,2016_4,District of Columbia
5053,FL,20,2016_4,Florida
5054,GA,26,2016_4,Georgia
5055,HI,13,2016_4,Hawaii
5057,ID,48,2016_4,Idaho
5058,IL,31,2016_4,Illinois
5059,IN,26,2016_4,Indiana
5056,IA,19,2016_4,Iowa
5060,KS,26,2016_4,Kansas
5061,KY,15,2016_4,Kentucky
5062,LA,17,2016_4,Louisiana
5065,ME,18,2016_4,Maine
5064,MD,26,2016_4,Maryland
5063,MA,31,2016_4,Massachusetts
5066,MI,28,2016_4,Michigan
5067,MN,26,2016_4,Minnesota
5069,MS,23,2016_4,Mississippi
5068,MO,29,2016_4,Missouri
5070,MT,35,2016_4,Montana
5073,NE,26,2016_4,Nebraska
5077,NV,25,2016_4,Nevada
5074,NH,35,2016_4,New Hampshire
5075,NJ,31,2016_4,New Jersey
5076,NM,13,2016_4,New Mexico
5078,NY,34,2016_4,New York
5071,NC,19,2016_4,North Carolina
5072,ND,22,2016_4,North Dakota
5079,OH,27,2016_4,Ohio
5080,OK,22,2016_4,Oklahoma
5081,OR,29,2016_4,Oregon
5082,PA,28,2016_4,Pennsylvania
5083,RI,29,2016_4,Rhode Island
5084,SC,17,2016_4,South Carolina
5085,SD,26,2016_4,South Dakota
5086,TN,26,2016_4,Tennessee
5087,TX,24,2016_4,Texas
5088,UT,22,2016_4,Utah
5090,VT,31,2016_4,Vermont
5089,VA,24,2016_4,Virginia
5091,WA,28,2016_4,Washington
5093,WV,17,2016_4,West Virginia
5092,WI,32,2016_4,Wisconsin
5094,WY,42,2016_4,Wyoming
5096,AL,25,2016_5,Alabama
5095,AK,19,2016_5,Alaska
5098,AZ,24,2016_5,Arizona
5097,AR,15,2016_5,Arkansas
5099,CA,28,2016_5,California
5100,CO,28,2016_5,Colorado
5101,CT,28,2016_5,Connecticut
5103,DE,35,2016_5,Delaware
5102,DC,16,2016_5,District of Columbia
5104,FL,19,2016_5,Florida
5105,GA,28,2016_5,Georgia
5106,HI,6,2016_5,Hawaii
5108,ID,29,2016_5,Idaho
5109,IL,32,2016_5,Illinois
5110,IN,30,2016_5,Indiana
5107,IA,19,2016_5,Iowa
5111,KS,28,2016_5,Kansas
5112,KY,24,2016_5,Kentucky
5113,LA,26,2016_5,Louisiana
5116,ME,34,2016_5,Maine
5115,MD,20,2016_5,Maryland
5114,MA,33,2016_5,Massachusetts
5117,MI,28,2016_5,Michigan
5118,MN,28,2016_5,Minnesota
5120,MS,20,2016_5,Mississippi
5119,MO,31,2016_5,Missouri
5121,MT,40,2016_5,Montana
5124,NE,26,2016_5,Nebraska
5128,NV,24,2016_5,Nevada
5125,NH,36,2016_5,New Hampshire
5126,NJ,31,2016_5,New Jersey
5127,NM,24,2016_5,New Mexico
5129,NY,37,2016_5,New York
5122,NC,21,2016_5,North Carolina
5123,ND,23,2016_5,North Dakota
5130,OH,33,2016_5,Ohio
5131,OK,27,2016_5,Oklahoma
5132,OR,25,2016_5,Oregon
5133,PA,31,2016_5,Pennsylvania
5134,RI,45,2016_5,Rhode Island
5135,SC,19,2016_5,South Carolina
5136,SD,19,2016_5,South Dakota
5137,TN,26,2016_5,Tennessee
5138,TX,25,2016_5,Texas
5139,UT,26,2016_5,Utah
5141,VT,19,2016_5,Vermont
5140,VA,24,2016_5,Virginia
5142,WA,35,2016_5,Washington
5144,WV,49,2016_5,West Virginia
5143,WI,26,2016_5,Wisconsin
5145,WY,49,2016_5,Wyoming
5147,AL,6,2016_6,Alabama
5146,AK,19,2016_6,Alaska
5149,AZ,19,2016_6,Arizona
5148,AR,12,2016_6,Arkansas
5150,CA,34,2016_6,California
5151,CO,23,2016_6,Colorado
5152,CT,36,2016_6,Connecticut
5154,DE,47,2016_6,Delaware
5153,DC,14,2016_6,District of Columbia
5155,FL,25,2016_6,Florida
5156,GA,27,2016_6,Georgia
5157,HI,20,2016_6,Hawaii
5159,ID,22,2016_6,Idaho
5160,IL,33,2016_6,Illinois
5161,IN,27,2016_6,Indiana
5158,IA,18,2016_6,Iowa
5162,KS,22,2016_6,Kansas
5163,KY,24,2016_6,Kentucky
5164,LA,19,2016_6,Louisiana
5167,ME,37,2016_6,Maine
5166,MD,24,2016_6,Maryland
5165,MA,38,2016_6,Massachusetts
5168,MI,34,2016_6,Michigan
5169,MN,24,2016_6,Minnesota
5171,MS,17,2016_6,Mississippi
5170,MO,43,2016_6,Missouri
5172,MT,17,2016_6,Montana
5175,NE,25,2016_6,Nebraska
5179,NV,21,2016_6,Nevada
5176,NH,29,2016_6,New Hampshire
5177,NJ,34,2016_6,New Jersey
5178,NM,30,2016_6,New Mexico
5180,NY,36,2016_6,New York
5173,NC,22,2016_6,North Carolina
5174,ND,21,2016_6,North Dakota
5181,OH,28,2016_6,Ohio
5182,OK,24,2016_6,Oklahoma
5183,OR,23,2016_6,Oregon
5184,PA,38,2016_6,Pennsylvania
5185,RI,30,2016_6,Rhode Island
5186,SC,21,2016_6,South Carolina
5187,SD,19,2016_6,South Dakota
5188,TN,28,2016_6,Tennessee
5189,TX,26,2016_6,Texas
5190,UT,20,2016_6,Utah
5192,VT,27,2016_6,Vermont
5191,VA,33,2016_6,Virginia
5193,WA,35,2016_6,Washington
